AnnualRainfall,SeasonalRainfall,Temperature,Humidity,RiverLevel,SoilMoisture,WindSpeed,Pressure,Visibility,CloudCover,Flood
2372,2342,38,64,7.2281205151202075,48,75,974,1,82,0
3233,1781,27,91,3.2018021038943076,93,52,956,3,44,1
3723,849,19,60,9.491532428532011,51,30,1026,4,88,0
2878,1689,37,67,4.308553133284703,92,62,988,7,92,0
3954,487,38,80,6.981766408916534,44,28,992,2,69,0
3686,1899,20,43,4.107204380416721,35,58,995,4,59,0
3441,611,35,68,8.265210246941264,34,50,992,8,20,0
1807,2647,38,86,9.072304669204982,78,62,978,5,65,0
1398,2775,31,74,8.091265234733076,67,36,1015,6,92,0
1598,1241,31,62,8.63649116854768,37,20,1018,3,58,0
1689,335,31,46,1.9169274514387238,42,74,976,4,29,0
1712,2225,17,95,9.316582093297598,74,69,952,9,68,0
2625,958,27,91,6.6187065598775225,61,17,1005,2,33,0
3494,1471,26,91,8.822957789495797,22,10,1013,3,65,0
1187,2957,20,85,7.159930877668739,90,16,970,2,59,0
2568,1224,36,85,2.8166290168933936,71,13,973,2,38,0
1065,580,35,48,6.485995914811088,30,63,969,9,36,0
1707,2756,27,97,1.818516157508269,74,71,1001,8,65,0
2394,1728,28,62,7.261507271963428,44,28,962,7,92,0
3793,1005,21,42,4.681010269725155,95,19,1019,9,84,0
1326,675,19,48,2.3655985579018806,60,67,992,8,89,0
1851,1153,28,92,9.813068342815727,56,54,1027,9,57,0
2726,1048,32,43,9.10975981789613,74,25,986,2,36,0
2311,1096,18,88,9.041893420629284,28,5,979,7,92,0
3683,231,15,64,8.099382757170275,55,15,964,9,30,0
1582,2127,21,45,7.227830126291659,76,71,1024,9,72,0
1850,2365,34,87,6.895715322630206,82,26,974,8,37,0
3452,390,27,98,1.9548445393346974,39,78,987,1,26,0
2144,1970,18,57,9.105096117866088,66,11,992,3,54,0
3216,1973,27,84,8.930155566741494,39,53,979,8,63,1
690,2321,18,46,7.7306736387236805,25,5,989,3,90,0
1723,822,17,74,9.345834631676103,92,69,1008,4,58,0
1835,1326,22,70,5.977751062581928,48,67,972,2,30,0
1207,785,34,77,5.028781012457998,96,68,993,3,29,0
3606,2667,22,95,9.711526619496508,68,30,950,5,95,1
878,672,39,71,5.177180690178904,25,21,1027,6,28,0
886,1987,31,74,6.771919969604419,58,15,990,6,27,0
2784,313,29,67,4.357559321725951,51,71,1011,7,67,0
1115,1602,18,83,6.726936034177551,68,14,1009,8,40,0
2042,1536,20,44,7.480890960631189,62,70,1029,6,99,0
2830,2577,38,69,6.621899727596953,47,36,959,6,25,0
2548,538,36,61,5.63106647094578,64,20,1022,2,78,0
2254,2485,20,56,3.7009971786270954,84,30,1027,3,87,0
963,1396,24,49,6.79461108522601,69,78,1015,6,42,0
3801,278,18,46,9.175860057352265,73,60,1006,6,92,0
1466,663,23,43,1.0622133205270061,70,13,991,6,94,0
671,2121,30,81,2.2053612468672132,62,9,1003,4,54,0
3658,2852,21,66,2.0779584264987014,83,11,991,2,31,0
1646,2187,28,46,9.308847726035687,49,69,1015,8,90,0
1342,761,20,62,6.964729200663532,61,16,1019,2,76,0
1821,484,15,50,9.566092958231355,57,52,960,3,48,0
2408,422,32,92,6.245319458911855,85,76,1016,1,86,0
1189,2840,26,47,5.155596074433284,88,29,960,9,80,0
3122,1489,36,47,8.131086206329261,34,17,953,3,80,0
2007,1890,29,76,2.448480407277021,80,45,1028,2,49,0
2712,2620,15,44,4.432043046855893,25,14,1028,6,46,0
2524,1456,29,46,5.196468164808014,97,44,998,8,49,0
2222,1027,29,61,3.6861255506090638,43,37,971,4,74,0
882,2483,30,75,4.341570511676306,33,39,986,1,42,0
2756,2918,35,41,1.7029466823197643,31,41,959,7,56,0
1912,1027,15,63,2.7818523050460215,74,20,969,3,45,0
2083,2160,17,90,4.019470482978355,87,76,1022,5,55,0
2771,2165,26,41,8.16301389909821,63,37,999,2,82,0
2550,2627,21,87,2.6424761935857752,70,57,980,8,56,1
871,813,19,51,4.119763365858022,99,39,993,3,70,0
2210,762,15,86,1.5842825937724165,57,59,980,9,87,0
1969,2667,15,81,6.013939103439454,60,21,1024,1,97,0
1110,2299,29,94,6.50125799326835,63,31,990,6,82,0
615,1944,22,65,8.789648171159502,94,25,953,3,56,0
3841,2005,25,77,8.372043986517676,35,25,963,4,50,1
946,2168,28,95,3.5684015921549244,69,21,995,4,97,0
1891,2452,39,84,2.232583202708738,57,31,1003,8,44,0
3824,930,37,45,2.4047486398936337,24,52,982,9,92,0
1840,456,27,62,9.720675487364002,28,48,979,5,44,0
914,384,33,41,7.059032326066216,96,40,958,3,65,0
3666,2392,26,65,1.3831370902291538,58,32,987,9,49,0
2308,2231,36,53,2.2310132954058512,46,29,992,1,39,0
3439,1913,33,57,5.372200585908602,51,77,956,1,42,0
1547,445,18,77,2.870459238638078,83,51,989,3,20,0
3210,2434,18,96,8.23293086500017,52,27,1011,2,34,1
2373,1065,17,71,6.158954058124284,37,79,1004,8,40,0
1573,2287,20,90,6.513689870103685,95,54,984,5,49,0
1217,800,19,98,5.1654299324429065,86,69,992,1,30,0
1858,1161,25,97,3.3045649788368396,24,20,960,3,71,0
3650,1641,39,53,6.304632518822919,97,54,951,3,49,0
2105,2256,23,69,7.452730415446586,78,17,1028,2,28,0
3598,2597,17,52,4.338532698671502,95,39,1028,9,88,0
2818,2331,23,79,5.544492675560518,23,36,954,1,66,1
1061,732,26,70,8.5571557342483,35,29,989,5,53,0
3351,1188,17,76,2.3381358564021424,94,47,1029,9,52,0
2794,2242,34,84,5.907019773466903,67,32,995,3,84,1
886,557,31,77,4.135713956463054,85,70,970,3,70,0
1201,577,35,61,7.325152823955074,96,71,958,7,98,0
3106,2419,26,98,1.169292188461552,27,37,1020,1,50,1
1472,1248,39,67,7.0342596982286985,63,51,976,9,75,0
1884,592,32,97,1.9260796061456866,40,39,966,7,95,0
1483,1326,18,98,1.582909776942922,45,68,1015,8,90,0
2011,901,24,58,7.521609708627516,54,16,975,2,64,0
851,1633,32,82,6.763079376136662,34,57,1021,3,52,0
2224,2796,22,98,9.05442337803393,59,48,994,9,70,0
2451,983,23,55,5.676894602205806,49,50,1004,4,24,0
1779,2028,33,44,5.770219829744504,85,15,989,5,57,0
3793,2579,27,83,7.363160520188955,99,74,965,9,24,1
2407,2896,39,88,3.9105781871792606,32,50,981,8,75,0
1252,1182,20,41,1.332212098797393,20,63,984,5,90,0
3328,2790,36,49,3.070412431471521,62,63,1013,2,44,0
1524,1242,21,86,3.142120707067299,47,38,1013,3,86,0
1045,1371,35,58,4.020929652503745,20,25,964,3,71,0
1969,2738,20,59,9.491164597364167,59,76,991,7,55,0
578,2530,25,68,8.243585187968332,53,56,999,6,42,0
1759,1061,31,64,9.423606206846728,32,52,981,7,27,0
2881,2076,33,56,9.987486311017005,80,23,979,8,50,0
1388,2035,39,90,4.9040110367834,85,8,973,5,82,0
3920,1898,26,90,3.0436598501227414,23,36,1015,6,40,1
3669,312,35,52,6.040037451297242,32,32,970,1,69,0
1605,1885,35,84,8.930209725533068,55,62,991,4,48,0
3049,1822,38,55,5.191586749131204,80,78,1029,6,79,0
2490,1622,27,93,5.548593723150281,77,45,1007,4,86,0
2000,1061,32,92,2.2099519533504406,34,37,951,1,63,0
3312,2857,21,74,4.78409943310985,31,18,965,3,21,0
1420,2132,39,75,4.482953288277203,95,57,956,3,34,0
1049,707,37,98,4.165196525789046,88,46,1004,3,58,0
2561,1867,19,78,8.9856880293178,80,40,964,4,59,1
891,665,30,42,1.5337128989109965,61,29,972,9,66,0
3918,2856,36,48,9.749324646076122,51,56,1018,9,95,0
2857,1321,18,79,1.0742214274582242,21,44,950,8,71,0
2933,489,37,89,9.510346125548281,27,74,1018,3,25,0
3780,1962,15,92,5.932427525546892,73,66,962,2,89,1
1880,2409,18,85,7.3220071996010425,27,13,975,3,67,0
1473,2871,17,91,2.684195647256109,32,73,1001,5,77,0
3665,2066,18,99,6.8879038511494635,48,25,962,7,22,1
3664,916,15,68,8.937619016749593,32,57,1004,2,65,0
839,1600,26,44,2.2553212585028644,77,74,978,6,37,0
3144,766,27,42,2.1437345104596095,82,5,967,2,75,0
1256,1673,16,49,3.735801182345255,66,35,951,1,52,0
1545,1193,23,70,2.4555330322785833,98,49,976,3,36,0
2838,1340,21,50,1.9958126328401238,93,32,999,4,51,0
2853,2187,27,56,7.104871323867625,57,7,991,2,95,0
3181,2843,36,79,2.924439525212417,88,44,1016,3,21,1
3699,2193,16,80,7.0031340946178755,88,8,959,6,45,1
3172,2009,15,47,8.757363044042346,59,74,958,9,58,0
1438,1404,32,91,6.868223122717005,20,16,952,2,82,0
3844,1158,21,99,2.0743036292386083,21,66,987,7,36,0
1347,1916,32,41,6.162198166427006,48,75,1024,1,53,0
941,1212,33,43,4.542658157903958,26,52,1019,4,38,0
3050,2018,22,55,4.090338430502452,76,11,1018,2,81,0
629,1510,37,80,3.8667832176684893,74,61,979,4,51,0
3703,674,26,97,9.36489001437681,92,60,963,2,69,0
1096,817,25,80,7.68256711009955,55,71,951,3,64,0
2458,840,23,60,2.204639106222655,26,17,957,8,73,0
2005,2509,18,44,5.284049317592174,29,56,1023,4,20,0
1361,361,21,97,3.8640076772852763,99,67,967,6,85,0
3961,2203,31,74,9.801444812913624,93,45,1020,9,59,0
3140,2182,25,53,9.802260756578525,58,79,962,8,43,0
1498,2428,16,54,3.8758102689973146,77,27,995,2,71,0
2872,924,37,45,4.169018045309093,59,51,1003,2,21,0
3640,668,32,55,6.39472786422891,33,69,961,3,80,0
2995,2009,36,62,5.313763128947501,20,35,989,2,46,0
2051,220,26,99,2.9179078494259727,36,40,987,3,85,0
3366,459,23,70,6.943709502897502,68,18,961,2,52,0
2140,2713,25,81,4.007157794877146,35,41,1016,6,53,0
3736,1339,19,85,6.883448484989509,26,36,974,9,81,0
2011,1636,21,51,4.453133700950198,34,57,984,8,51,0
2236,736,15,80,7.301889044706445,40,32,965,6,22,0
3256,1151,38,94,7.010195238006855,85,69,994,4,74,0
1949,2179,39,58,5.579314803289007,78,51,962,5,46,0
2357,2040,19,51,7.342659916397477,67,75,973,4,95,0
764,2056,20,84,5.148691086088137,92,36,1025,5,27,0
3159,1050,27,94,2.045244696851106,69,28,951,2,39,0
3913,2171,25,52,2.638956280036192,29,18,959,8,71,0
3379,1480,22,88,3.2139382074905156,71,51,968,1,36,0
3849,1391,34,41,1.5690603540312693,87,5,973,9,52,0
3221,732,16,59,7.402430985676031,49,23,1010,1,74,0
1962,2262,29,94,4.306512041484565,53,62,954,5,94,0
656,2297,24,70,1.8417096669429758,97,11,1029,9,92,0
1945,503,22,48,8.379623086530223,84,68,983,1,90,0
2798,615,16,60,7.152888560172174,79,22,1013,1,35,0
3425,504,35,47,5.070018134149308,27,67,961,3,98,0
2132,2443,29,78,3.226828015834608,94,72,1008,8,83,0
3077,1012,20,76,2.365713044135621,84,54,970,3,59,0
2874,2635,19,68,5.125367725795558,88,72,1027,2,77,0
3508,2184,36,58,8.967211687095062,76,20,996,6,42,0
1394,2702,36,74,2.6955579094477295,64,18,1002,5,26,0
2644,912,17,84,6.1179330609233915,68,66,1022,9,78,0
1012,2952,25,77,9.655173957000304,93,11,988,3,78,0
715,1881,25,65,6.734049172881516,81,60,980,4,22,0
3703,1533,30,50,4.959682571402816,58,18,1027,8,49,0
3831,374,17,75,7.447356756450176,96,46,995,2,29,0
2672,1289,23,74,8.421201271168357,40,74,1006,5,32,0
3653,1616,17,43,6.314646680981579,72,66,986,9,58,0
3854,2187,33,42,8.846491230936934,64,47,976,9,96,0
2206,2526,25,84,5.631325834381639,47,61,978,9,83,0
2606,957,28,86,8.47026101985631,72,79,967,1,44,0
2067,2610,16,51,9.568173163651256,28,35,953,1,60,0
2708,1972,21,71,5.511191203211654,94,55,950,1,59,0
2831,370,24,86,6.445015440267927,90,71,973,8,81,0
2653,1274,24,65,6.4852078865485145,80,5,991,4,59,0
1628,1551,34,82,8.032913772384616,46,48,1009,9,53,0
727,864,15,82,8.406692561596806,41,54,973,6,98,0
2865,791,20,52,1.2450638458545464,49,64,1005,3,22,0
1987,1368,35,83,7.6002360768134904,34,7,1018,8,71,0
1301,2521,28,77,8.054337201672139,34,76,967,1,65,0
2122,2755,16,68,7.303864955124132,72,58,1014,2,88,0
2405,2610,20,94,7.423260933907865,95,6,959,8,60,0
3421,1548,15,91,1.372625732658425,42,33,966,1,79,1
971,1047,17,90,4.978347957540155,89,20,1007,5,48,0
1579,2902,18,58,8.363616847495665,35,63,984,3,27,0
3172,2545,27,98,9.406064271655932,84,15,953,2,23,1
2560,693,17,74,3.065211285147413,64,28,993,4,44,0
1541,745,29,87,6.2127544631751555,26,36,1024,2,69,0
3241,2551,27,80,8.238972155955253,64,78,1016,5,42,1
3520,1690,36,98,7.771668785732672,58,58,977,8,44,1
2660,1103,25,66,6.570011052820712,69,60,960,4,89,0
728,2486,18,85,1.168220694358002,68,75,952,7,40,0
670,2897,31,99,7.514972561004093,67,47,952,5,75,0
794,1740,19,70,7.959182529509334,68,57,974,9,22,0
688,1083,35,42,7.505645559630715,59,5,1025,2,98,0
925,2657,39,74,7.89228245340961,58,65,961,2,40,0
1476,2973,38,63,4.8782340341097425,76,38,998,1,68,0
1602,2565,22,91,9.943769313328518,82,65,1005,4,65,0
3205,2772,35,46,7.93708224285393,75,65,1002,8,97,0
1418,1104,38,90,6.20812004751987,21,12,959,5,87,0
3753,819,24,95,9.407721427719615,45,58,968,5,50,0
998,1152,21,74,9.173785055122165,42,57,996,4,65,0
2321,519,31,60,8.331103588008384,37,24,1003,7,94,0
3309,1075,21,40,6.073254270853897,87,50,956,8,63,0
1365,2576,38,83,5.743909172320421,79,35,988,9,64,0
1325,2100,33,92,3.9583713877706868,21,30,981,6,94,0
2358,952,23,45,3.257901811935535,68,67,972,9,68,0
2618,2904,38,78,5.611235652775779,57,24,999,1,23,1
2795,1579,16,73,6.200035855407764,50,26,968,3,99,0
645,1237,36,57,3.20073788312961,59,61,1016,1,76,0
2141,270,34,64,9.303411192881308,99,61,974,5,75,0
1819,2035,33,54,6.015465970608867,72,30,974,8,57,0
3129,1746,20,86,5.738547928439319,83,21,955,6,25,1
969,305,24,71,4.920745495295262,52,31,964,5,43,0
692,969,27,81,1.5226416614517448,77,71,1012,1,71,0
1591,2209,39,88,8.941612010138643,69,60,969,1,58,0
3041,2443,16,89,3.852948037987268,83,28,992,5,92,1
551,2392,24,57,6.78214301021465,22,29,1016,5,56,0
3429,1573,24,70,6.466902030730318,80,14,953,8,53,0
2910,2718,19,68,6.260381428460741,29,40,955,2,59,0
2320,1909,36,54,5.7314098181042565,85,49,1008,7,59,0
3464,415,18,97,2.6329585008819527,70,21,1001,5,56,0
3021,1316,37,62,3.52545166943169,49,62,968,2,69,0
2369,459,16,77,5.717692641432701,44,27,975,5,30,0
3068,1133,21,80,8.104082064372333,62,12,997,9,97,0
2286,774,32,50,4.887900735853767,83,54,1004,5,78,0
1954,1764,31,54,2.8353029774151777,78,20,1008,5,45,0
2367,2010,25,62,1.7914998232488337,81,47,1023,2,79,0
3869,484,35,42,6.967099031446217,29,50,987,9,27,0
3238,2731,32,58,4.810059735590482,83,53,954,2,47,0
3769,2154,22,40,2.128338033603777,79,19,991,5,79,0
3699,2619,26,63,7.070201919882853,39,53,984,2,29,0
3079,269,38,88,2.8682085776893587,68,25,1018,2,82,0
2507,578,15,50,5.581144434733094,93,79,952,6,80,0
1934,1502,34,69,3.7556917756917443,46,10,990,3,94,0
1339,2549,39,89,9.385210579906003,70,59,981,9,45,0
3636,454,35,50,3.0545925964404903,76,19,985,6,42,0
740,1907,26,99,4.779266693878256,98,15,979,2,82,0
3940,891,20,78,9.635442371452053,98,43,988,1,38,0
1035,1487,17,40,3.8685266194448387,56,78,1009,2,37,0
1907,1033,19,51,6.801338467099001,22,55,1005,6,69,0
582,2964,28,43,3.8505433933569266,48,41,1025,2,38,0
1481,2671,26,64,1.996074812055241,87,53,1007,7,34,0
1450,2460,27,47,6.647925094158635,66,61,975,7,35,0
1110,2235,27,54,9.244283817568064,99,69,1028,1,39,0
1073,2167,31,82,5.073082005106826,88,21,954,6,38,0
2833,299,38,69,6.635588884232204,40,67,1005,5,94,0
1488,2052,29,79,6.480085719309608,61,18,982,8,90,0
958,2555,20,71,4.735807323650883,40,42,958,8,38,0
3783,2925,26,83,6.534069748882575,21,29,981,9,50,1
2673,2722,16,74,3.3338627597707498,97,41,1026,2,71,0
3984,1771,18,60,4.402341141427469,88,60,977,1,67,0
2022,311,34,70,4.980869707261376,26,11,972,6,27,0
2972,382,39,75,8.776078152062325,94,15,1018,2,69,0
3101,2844,39,66,4.134996053499294,54,78,1011,5,80,0
3157,364,35,83,6.716233433042437,49,39,997,1,27,0
2484,2337,26,47,2.920634536770088,63,40,1015,1,32,0
2066,2223,17,98,3.2731275614853406,65,74,1011,5,93,0
3729,654,31,62,6.835859879139798,74,56,1018,6,38,0
2659,2485,20,62,7.860789346299432,20,73,1005,7,69,0
2949,2222,38,81,5.1590545887365336,73,46,1023,4,42,1
621,2781,31,97,4.015897270999899,99,75,985,4,76,0
772,926,31,94,9.192444003390452,20,19,985,5,49,0
1817,2305,25,72,2.2222703354413844,82,25,1005,6,48,0
897,741,37,52,7.486428138844124,74,5,956,8,80,0
3018,2137,21,78,7.211536747723926,96,72,981,9,54,1
1484,1221,16,91,7.212206464550147,46,15,950,7,28,0
1730,2865,33,99,9.418783999811719,34,14,1007,3,91,0
1633,2649,16,74,7.553712708827129,28,49,969,6,44,0
1801,1041,36,55,3.714086704686257,88,60,983,9,83,0
2410,1902,27,51,4.180683018090783,78,23,1000,6,56,0
3116,1889,38,70,4.519998758799049,42,46,985,8,57,0
2005,718,38,44,1.2772780668829546,30,45,975,8,27,0
3685,396,30,89,9.221592838674313,43,24,982,4,94,0
2416,2293,31,79,1.661973434783235,91,31,950,7,59,0
3444,2777,25,83,7.2981485388772445,73,16,1016,7,42,1
1319,1620,23,99,7.571449043589805,50,68,999,7,64,0
3400,1888,38,64,8.593435455674857,41,42,984,8,20,0
3257,1199,23,60,5.980260300359703,33,70,984,2,68,0
2456,2321,28,42,7.527379814708832,24,62,1008,2,28,0
2868,1837,27,87,3.7245063201935595,36,15,1026,6,59,1
678,2582,39,49,7.71025609821511,90,34,962,6,47,0
1396,2070,25,62,4.090741635356974,63,68,971,5,27,0
2766,832,26,56,9.125546305840265,98,52,1005,2,56,0
3336,2935,36,81,2.470436269897445,68,44,954,8,90,1
2472,774,17,74,3.841815796065582,84,72,992,3,37,0
2051,2543,15,64,5.4889250639961755,23,25,1023,1,95,0
991,1307,22,41,7.98265501433288,28,9,1004,1,87,0
560,1238,33,66,7.7391919459272875,55,40,964,7,96,0
1577,2090,27,85,2.8964518689205314,70,11,991,7,94,0
2203,677,21,48,2.2981212695061672,51,64,958,6,99,0
3085,2880,27,98,3.7357264386468843,37,60,1020,6,63,1
3395,2566,20,88,5.3537873650831225,34,35,1006,5,97,1
3535,2726,17,43,5.851045403431756,39,29,959,6,35,0
564,2615,20,99,4.862238318597512,77,60,1013,2,71,0
1085,566,17,65,6.967811049832063,59,78,990,5,72,0
2227,2036,27,71,4.848030492375139,85,38,962,2,37,0
2718,2625,27,68,9.516961089449152,32,48,965,3,59,0
3844,1915,39,61,3.3487196318338235,32,11,1021,5,80,0
1034,2710,27,86,6.6463490860308525,81,55,1009,1,44,0
3962,1817,15,52,6.502401447941186,47,29,980,3,54,0
3240,212,22,62,3.5341724969405566,65,32,1004,6,90,0
3898,735,19,70,4.705188620626245,34,46,1020,2,46,0
2655,2517,34,90,4.2892625749597375,63,31,983,3,29,1
2370,575,31,80,2.5524915401844037,42,41,953,9,94,0
3733,1924,23,75,5.295656913683896,86,59,1004,8,39,0
3361,456,27,92,4.479960277196573,97,42,1015,3,52,0
1504,2464,39,79,2.6048562406044344,85,60,1008,7,96,0
2999,649,27,70,5.048920408759853,69,38,990,4,99,0
1729,1093,19,99,4.796595714328652,32,33,1015,7,30,0
3137,1384,28,54,2.1822910989351376,21,52,996,5,88,0
1539,2279,25,53,2.1806878772620975,95,76,976,2,86,0
826,2047,39,74,6.827566418611276,53,50,1028,6,78,0
1107,1483,28,63,7.359227242453936,59,41,970,1,85,0
3206,1508,39,69,9.470623779180142,88,7,960,6,72,0
501,809,21,69,1.7830422141498983,80,54,971,1,57,0
1533,1116,38,66,2.0607534314042812,44,25,972,3,29,0
2981,2789,31,88,1.466363156211199,94,52,1014,7,25,1
624,1825,18,79,5.790055876812371,96,62,1008,2,53,0
1604,347,24,53,6.604719528657038,82,35,1025,9,68,0
3032,855,24,84,4.6317110673894195,47,11,1019,3,51,0
3199,2314,29,86,8.181119988650195,75,61,977,3,48,1
2361,2817,34,50,7.180294924034201,45,40,974,7,84,0
1673,2016,26,98,9.87256378852174,46,28,950,1,52,0
3347,1502,23,86,2.241054849697108,45,28,981,5,36,1
3420,2995,17,83,1.5248409790825121,34,60,978,3,68,1
3911,642,29,65,3.4732333501244903,69,65,969,1,35,0
628,598,26,95,1.1714517578515964,25,74,995,7,26,0
937,1351,29,93,9.393502850798614,87,32,1026,7,32,0
1250,2729,15,60,3.735564928193579,23,36,1006,9,23,0
3048,2433,29,48,5.97187150274313,49,49,961,7,82,0
3629,2416,25,93,3.862626695908677,96,73,1021,4,88,1
1721,1907,19,86,3.212277597899411,28,72,988,3,99,0
2758,2187,21,40,2.37128251577392,61,22,957,6,92,0
1401,1870,26,83,3.88329328296222,33,79,977,6,95,0
2592,1781,34,45,6.538770373671771,59,6,980,2,97,0
3668,706,39,40,9.744590797187751,22,7,964,7,34,0
1802,2768,20,61,6.022828363304345,60,33,1009,1,24,0
3082,360,36,90,5.794381594891046,52,52,988,9,61,0
1933,539,17,93,1.3173671629463217,98,69,1029,2,37,0
3008,2025,24,52,8.560891141009234,79,46,970,3,91,0
890,1698,35,77,1.4035723749781592,83,10,957,6,27,0
1567,1823,36,88,9.156090466931312,81,63,991,7,87,0
526,1686,18,84,5.848045528210461,98,23,1008,1,45,0
3341,1706,27,80,2.516199447106319,26,56,1028,3,94,1
3668,2951,33,79,5.065366528058128,95,65,1027,6,89,1
3522,1376,19,70,9.954860326148784,69,6,969,4,52,0
1047,1022,37,54,3.7457456683968373,58,27,1010,5,41,0
3168,984,36,89,3.4251379169372083,90,23,960,3,88,0
1066,330,32,41,2.0620530553825533,66,74,981,8,20,0
1203,1675,15,92,6.374281139117549,89,54,953,1,54,0
1742,2763,35,70,1.8030429911256662,45,65,978,7,75,0
684,1699,35,65,7.894072574236694,77,23,954,2,86,0
3640,2783,30,41,9.273011628975022,92,26,1025,8,22,0
3701,2988,30,50,9.386840000939495,70,7,988,3,90,0
2090,980,30,72,1.97124627589694,71,9,972,4,20,0
2413,1907,36,57,6.024363376176719,35,71,965,2,61,0
1347,1969,33,60,1.8739886941194994,67,64,999,5,77,0
1098,1518,30,98,6.148145273358676,46,43,960,9,83,0
1305,2138,15,70,8.334825266886229,52,32,1021,4,99,0
1857,1658,34,65,5.840111460729562,42,5,997,7,23,0
3725,2835,34,69,8.848484434960131,64,26,983,8,36,0
2626,2973,24,78,8.2150691936444,41,49,970,1,96,1
3126,575,16,60,3.4889351494593557,61,55,1012,6,59,0
2378,2451,28,88,6.670920545941975,52,55,966,5,53,0
2960,860,22,55,1.0667091382851828,29,32,983,1,75,0
1045,2322,20,46,4.564377243323779,66,34,1000,9,30,0
2132,1603,17,61,3.1416415100586566,98,12,1016,7,59,0
2716,940,30,46,9.434047113491376,58,45,973,1,32,0
3228,503,31,41,4.64850110550844,65,29,971,2,43,0
3130,1285,26,76,6.886579855802325,91,63,959,4,53,0
3062,2817,33,53,7.587834483462465,70,38,954,9,27,0
3885,985,38,47,7.958912848133568,44,43,980,2,26,0
2579,1410,34,68,7.62197672815776,34,75,973,1,81,0
2834,428,17,83,3.6024855488896126,77,50,960,1,65,0
3141,2054,27,46,7.174609270562999,78,42,1000,9,90,0
3614,467,30,77,5.94108534036055,45,37,997,1,32,0
2426,2974,25,84,6.376353983177669,60,26,1027,4,21,0
1116,453,34,61,1.0073315557787939,63,31,953,5,21,0
3572,1069,30,83,3.324318408575709,41,67,957,6,48,0
2817,2334,34,56,9.3761532704409,56,31,956,6,77,0
1703,1404,16,55,3.610684749751532,33,25,981,3,21,0
2259,1248,18,72,4.942139700246783,23,57,971,7,78,0
